contribution_id,member_id,amount,date
C003881,M00790,20000,2023-05-21
C003882,M00790,20000,2024-03-19
C003883,M00790,15000,2024-03-01
C003884,M00791,10000,2024-02-29
C003885,M00791,15000,2023-01-12
C003886,M00791,20000,2023-01-15
C003887,M00791,20000,2024-01-23
C003888,M00791,20000,2023-09-07
C003889,M00791,10000,2024-05-19
C003890,M00791,15000,2023-12-03
C003891,M00791,20000,2023-02-07
C003892,M00791,5000,2023-06-28
C003893,M00792,5000,2023-09-06
C003894,M00792,15000,2023-09-08
C003895,M00792,10000,2023-11-21
C003896,M00792,15000,2024-05-15
C003897,M00792,15000,2023-03-07
C003898,M00793,10000,2024-04-13
C003899,M00793,5000,2023-04-20
C003900,M00793,20000,2023-04-01
C003901,M00793,10000,2024-02-18
C003902,M00793,5000,2023-03-14
C003903,M00793,5000,2023-10-25
C003904,M00793,5000,2023-10-10
C003905,M00794,15000,2023-02-01
C003906,M00794,20000,2023-01-28
C003907,M00794,15000,2024-02-27
C003908,M00794,5000,2023-06-09
C003909,M00794,10000,2023-07-26
C003910,M00794,10000,2023-04-13
C003911,M00795,20000,2024-02-28
C003912,M00796,15000,2023-06-23
C003913,M00796,15000,2023-07-24
C003914,M00796,5000,2024-05-22
C003915,M00796,10000,2023-04-13
C003916,M00796,5000,2023-03-06
C003917,M00796,5000,2023-04-27
C003918,M00796,20000,2023-06-05
C003919,M00796,10000,2023-03-23
C003920,M00797,10000,2023-11-22
C003921,M00797,20000,2023-03-08
C003922,M00798,10000,2024-02-07
C003923,M00798,15000,2023-07-11
C003924,M00799,20000,2023-06-26
C003925,M00799,15000,2024-06-16
C003926,M00799,15000,2023-05-08
C003927,M00799,20000,2023-07-13
C003928,M00799,5000,2023-09-04
C003929,M00800,10000,2023-03-07
C003930,M00800,15000,2023-09-11
C003931,M00801,15000,2023-08-05
C003932,M00801,20000,2023-04-08
C003933,M00801,5000,2024-06-14
C003934,M00801,20000,2024-06-21
C003935,M00801,15000,2023-11-20
C003936,M00802,20000,2024-06-14
C003937,M00802,5000,2023-11-14
C003938,M00802,20000,2024-06-20
C003939,M00802,20000,2023-03-30
C003940,M00802,10000,2024-05-25
C003941,M00802,5000,2024-01-24
C003942,M00802,15000,2024-02-06
C003943,M00803,5000,2023-09-14
C003944,M00803,5000,2023-06-29
C003945,M00803,15000,2023-02-17
C003946,M00803,10000,2023-01-19
C003947,M00803,10000,2024-03-26
C003948,M00804,20000,2023-06-05
C003949,M00804,5000,2024-04-12
C003950,M00804,10000,2024-04-06
C003951,M00804,10000,2023-04-27
C003952,M00804,15000,2023-12-30
C003953,M00804,15000,2024-04-10
C003954,M00805,20000,2023-12-09
C003955,M00805,20000,2023-09-08
C003956,M00805,20000,2023-05-10
C003957,M00805,20000,2023-12-24
C003958,M00806,15000,2024-04-19
C003959,M00806,15000,2023-06-21
C003960,M00806,20000,2023-11-14
C003961,M00806,5000,2023-07-12
C003962,M00806,10000,2023-04-28
C003963,M00806,20000,2024-04-27
C003964,M00806,15000,2023-04-03
C003965,M00806,15000,2024-06-05
C003966,M00807,15000,2023-08-25
C003967,M00807,15000,2023-10-04
C003968,M00807,10000,2024-01-17
C003969,M00807,5000,2023-10-18
C003970,M00807,20000,2024-03-18
C003971,M00808,10000,2023-05-03
C003972,M00808,10000,2023-08-02
C003973,M00808,20000,2023-02-09
C003974,M00808,15000,2023-11-28
C003975,M00808,5000,2023-07-01
C003976,M00808,15000,2024-06-16
C003977,M00808,15000,2024-03-07
C003978,M00808,20000,2023-07-15
C003979,M00808,15000,2024-05-23
C003980,M00809,20000,2023-03-11
C003981,M00809,15000,2023-01-15
C003982,M00809,10000,2023-07-31
C003983,M00809,20000,2023-03-01
C003984,M00810,10000,2023-06-14
C003985,M00810,5000,2023-06-25
C003986,M00810,20000,2023-01-29
C003987,M00810,15000,2023-10-06
C003988,M00810,15000,2024-04-23
C003989,M00811,10000,2023-08-22
C003990,M00811,15000,2024-04-02
C003991,M00812,15000,2023-07-18
C003992,M00812,20000,2024-05-12
C003993,M00812,10000,2023-03-27
C003994,M00812,20000,2023-07-05
C003995,M00813,20000,2024-01-11
C003996,M00813,20000,2023-04-21
C003997,M00813,15000,2023-06-03
C003998,M00813,5000,2023-06-05
C003999,M00813,15000,2023-11-14
C004000,M00813,10000,2023-08-26
C004001,M00813,10000,2023-04-16
C004002,M00813,5000,2024-01-17
C004003,M00814,15000,2024-03-29
C004004,M00814,15000,2023-10-23
C004005,M00814,15000,2024-04-07
C004006,M00814,5000,2023-08-02
C004007,M00815,20000,2023-10-30
C004008,M00815,5000,2024-06-04
C004009,M00816,20000,2023-09-02
C004010,M00816,10000,2023-10-28
C004011,M00816,5000,2023-04-10
C004012,M00816,15000,2024-04-24
C004013,M00816,20000,2023-06-14
C004014,M00817,5000,2023-06-19
C004015,M00817,20000,2024-01-09
C004016,M00817,15000,2023-07-22
C004017,M00817,10000,2024-04-07
C004018,M00817,10000,2024-02-12
C004019,M00818,10000,2023-04-17
C004020,M00818,20000,2023-04-08
C004021,M00818,15000,2024-04-26
C004022,M00818,5000,2023-08-18
C004023,M00818,10000,2023-02-12
C004024,M00818,10000,2023-04-05
C004025,M00818,5000,2023-07-07
C004026,M00818,10000,2024-02-04
C004027,M00818,15000,2023-06-16
C004028,M00819,10000,2024-05-03
C004029,M00820,5000,2024-06-08
C004030,M00820,10000,2023-01-04
C004031,M00820,20000,2023-09-16
C004032,M00820,15000,2023-03-06
C004033,M00820,10000,2023-12-29
C004034,M00820,20000,2023-01-17
C004035,M00821,10000,2023-05-26
C004036,M00821,20000,2024-03-05
C004037,M00821,15000,2024-05-11
C004038,M00821,5000,2023-03-30
C004039,M00822,20000,2024-06-10
C004040,M00822,10000,2023-09-26
C004041,M00822,20000,2023-09-09
C004042,M00822,10000,2024-01-09
C004043,M00822,10000,2024-03-25
C004044,M00822,20000,2024-06-20
C004045,M00823,20000,2024-03-31
C004046,M00823,10000,2023-03-08
C004047,M00823,15000,2024-02-04
C004048,M00823,20000,2023-07-05
C004049,M00823,10000,2024-05-30
C004050,M00824,20000,2024-03-25
C004051,M00824,15000,2024-01-01
C004052,M00824,20000,2023-04-28
C004053,M00824,10000,2023-12-22
C004054,M00824,5000,2024-03-19
C004055,M00824,10000,2023-03-22
C004056,M00824,5000,2023-02-18
C004057,M00825,20000,2023-03-12
C004058,M00825,10000,2023-07-16
C004059,M00825,5000,2024-02-28
C004060,M00825,15000,2023-02-17
C004061,M00825,15000,2023-07-04
C004062,M00825,15000,2023-06-14
C004063,M00825,10000,2023-11-27
C004064,M00826,5000,2024-03-02
C004065,M00826,20000,2023-08-09
C004066,M00826,20000,2023-01-10
C004067,M00826,20000,2023-09-04
C004068,M00827,15000,2023-02-07
C004069,M00827,5000,2023-12-29
C004070,M00827,20000,2023-11-05
C004071,M00827,15000,2023-01-01
C004072,M00827,15000,2023-08-02
C004073,M00827,20000,2024-06-01
C004074,M00827,15000,2024-02-19
C004075,M00828,10000,2023-07-31
C004076,M00828,5000,2023-08-09
C004077,M00828,5000,2023-12-13
C004078,M00828,10000,2024-02-24
C004079,M00829,5000,2024-03-03
C004080,M00829,5000,2023-08-04
C004081,M00829,10000,2024-01-15
C004082,M00830,15000,2023-07-09
C004083,M00830,15000,2023-06-22
C004084,M00830,5000,2023-08-15
C004085,M00830,5000,2024-01-23
C004086,M00831,10000,2023-05-23
C004087,M00831,10000,2024-05-23
C004088,M00831,20000,2024-04-30
C004089,M00831,20000,2024-03-12
C004090,M00832,5000,2023-09-29
C004091,M00832,10000,2023-11-18
C004092,M00832,10000,2023-04-13
C004093,M00833,5000,2024-01-30
C004094,M00833,10000,2023-07-16
C004095,M00833,5000,2024-01-07
C004096,M00833,15000,2023-03-21
C004097,M00833,15000,2023-10-14
C004098,M00834,15000,2023-02-10
C004099,M00834,5000,2024-04-13
C004100,M00834,20000,2023-02-11
C004101,M00835,20000,2024-06-07
C004102,M00835,20000,2024-04-02
C004103,M00835,15000,2024-02-03
C004104,M00836,20000,2024-03-22
C004105,M00836,5000,2023-05-26
C004106,M00836,10000,2024-01-06
C004107,M00836,10000,2023-08-22
C004108,M00837,5000,2023-08-04
C004109,M00837,15000,2023-05-15
C004110,M00837,15000,2024-01-26
C004111,M00838,20000,2024-02-03
C004112,M00838,15000,2024-05-15
C004113,M00838,20000,2023-07-11
C004114,M00839,20000,2024-02-11
C004115,M00839,10000,2023-04-07
C004116,M00839,15000,2023-03-28
C004117,M00839,5000,2023-03-18
C004118,M00839,10000,2024-04-27
C004119,M00840,10000,2024-06-21
C004120,M00840,10000,2023-06-11
C004121,M00840,5000,2023-03-10
C004122,M00840,15000,2023-07-08
C004123,M00840,10000,2023-10-06
C004124,M00840,10000,2023-06-10
C004125,M00840,5000,2024-03-28
C004126,M00841,5000,2023-12-24
C004127,M00841,5000,2024-03-19
C004128,M00842,10000,2023-01-29
C004129,M00842,15000,2024-03-13
C004130,M00842,10000,2023-03-14
C004131,M00843,10000,2024-02-25
C004132,M00843,5000,2023-05-16
C004133,M00843,5000,2023-10-28
C004134,M00844,10000,2023-07-06
C004135,M00844,15000,2023-12-27
C004136,M00844,10000,2024-03-24
C004137,M00844,20000,2023-06-30
C004138,M00844,15000,2023-05-10
C004139,M00844,20000,2023-05-29
C004140,M00844,5000,2024-05-14
C004141,M00844,20000,2023-12-21
C004142,M00844,10000,2023-07-30
C004143,M00844,20000,2023-01-30
C004144,M00845,20000,2024-05-26
C004145,M00845,10000,2024-04-09
C004146,M00845,20000,2023-04-13
C004147,M00845,10000,2024-05-06
C004148,M00845,5000,2023-09-25
C004149,M00845,20000,2023-11-16
C004150,M00845,5000,2024-03-24
C004151,M00846,10000,2024-01-22
C004152,M00846,5000,2023-09-27
C004153,M00846,15000,2024-01-15
C004154,M00846,5000,2023-01-28
C004155,M00846,20000,2024-02-24
C004156,M00846,10000,2023-07-01
C004157,M00846,10000,2023-01-17
C004158,M00847,15000,2023-10-26
C004159,M00847,15000,2024-03-06
C004160,M00847,15000,2023-04-10
C004161,M00847,20000,2024-02-24
C004162,M00848,10000,2023-07-25
C004163,M00848,10000,2023-11-24
C004164,M00848,10000,2023-12-02
C004165,M00848,10000,2023-02-07
C004166,M00848,15000,2023-08-16
C004167,M00849,20000,2024-04-18
C004168,M00849,20000,2023-12-27
C004169,M00849,5000,2023-07-30
C004170,M00849,20000,2023-06-28
C004171,M00849,5000,2023-02-27
C004172,M00849,20000,2023-08-03
C004173,M00849,15000,2023-03-14
C004174,M00850,20000,2023-10-20
C004175,M00850,20000,2023-03-10
C004176,M00850,20000,2023-07-23
C004177,M00850,5000,2023-08-31
C004178,M00850,15000,2024-04-18
C004179,M00850,5000,2023-03-18
C004180,M00850,5000,2024-04-22
C004181,M00850,15000,2024-03-15
C004182,M00850,15000,2023-07-04
C004183,M00850,20000,2023-11-04
C004184,M00851,10000,2023-03-31
C004185,M00851,10000,2023-06-20
C004186,M00851,20000,2023-12-21
C004187,M00851,20000,2023-10-16
C004188,M00851,5000,2024-04-06
C004189,M00851,5000,2023-06-22
C004190,M00851,20000,2024-06-12
C004191,M00852,15000,2023-04-21
C004192,M00852,10000,2023-12-24
C004193,M00852,15000,2023-01-03
C004194,M00852,5000,2024-02-08
C004195,M00852,20000,2024-05-23
C004196,M00852,5000,2024-04-09
C004197,M00852,15000,2024-05-22
C004198,M00853,10000,2024-02-29
C004199,M00853,20000,2023-08-18
C004200,M00853,5000,2023-10-10
C004201,M00853,15000,2023-10-14
C004202,M00853,10000,2023-06-14
C004203,M00854,10000,2023-06-25
C004204,M00854,15000,2023-11-25
C004205,M00854,15000,2023-07-19
C004206,M00854,10000,2023-07-15
C004207,M00854,10000,2024-06-14
C004208,M00854,10000,2023-11-23
C004209,M00854,20000,2023-10-08
C004210,M00855,15000,2024-02-13
C004211,M00855,15000,2024-05-02
C004212,M00855,15000,2023-08-28
C004213,M00855,20000,2023-05-02
C004214,M00855,15000,2023-10-31
C004215,M00855,15000,2023-12-09
C004216,M00855,15000,2023-01-07
C004217,M00855,5000,2023-06-28
C004218,M00856,15000,2023-09-01
C004219,M00856,15000,2024-02-02
C004220,M00856,20000,2023-10-26
C004221,M00856,5000,2023-10-24
C004222,M00857,5000,2024-04-09
C004223,M00857,20000,2023-05-17
C004224,M00857,15000,2023-06-16
C004225,M00857,5000,2024-02-14
C004226,M00857,5000,2023-03-06
C004227,M00857,5000,2023-03-08
C004228,M00858,20000,2024-06-13
C004229,M00858,5000,2024-05-09
C004230,M00858,20000,2023-03-21
C004231,M00859,20000,2024-03-21
C004232,M00859,20000,2024-06-14
C004233,M00859,10000,2023-04-26
C004234,M00859,20000,2023-03-15
C004235,M00859,5000,2023-09-26
C004236,M00859,10000,2023-04-26
C004237,M00859,15000,2023-06-13
C004238,M00859,10000,2023-08-10
C004239,M00860,5000,2024-01-18
C004240,M00860,15000,2024-04-07
C004241,M00860,10000,2024-06-01
C004242,M00860,10000,2023-04-26
C004243,M00860,10000,2023-01-08
C004244,M00860,15000,2024-02-08
C004245,M00861,10000,2023-11-04
C004246,M00861,15000,2023-06-13
C004247,M00861,20000,2023-11-13
C004248,M00862,5000,2023-09-05
C004249,M00862,5000,2024-02-23
C004250,M00862,20000,2023-11-02
C004251,M00862,5000,2023-07-23
C004252,M00863,5000,2024-05-05
C004253,M00864,5000,2023-02-01
C004254,M00864,15000,2023-03-07
C004255,M00864,20000,2024-03-18
C004256,M00864,10000,2023-07-20
C004257,M00864,15000,2023-02-18
C004258,M00864,5000,2023-09-20
C004259,M00864,20000,2023-12-10
C004260,M00864,15000,2024-01-26
C004261,M00864,5000,2023-07-20
C004262,M00864,10000,2023-01-03
C004263,M00865,15000,2023-04-19
C004264,M00865,20000,2023-04-18
C004265,M00865,20000,2023-02-21
C004266,M00866,5000,2023-11-27
C004267,M00866,20000,2023-07-29
C004268,M00866,15000,2023-03-30
C004269,M00866,10000,2023-01-28
C004270,M00866,15000,2023-12-02
C004271,M00867,5000,2024-04-01
C004272,M00867,15000,2024-05-08
C004273,M00867,10000,2023-11-29
C004274,M00867,10000,2023-06-23
C004275,M00867,15000,2023-08-01
C004276,M00867,20000,2023-03-02
C004277,M00867,15000,2023-03-02
C004278,M00867,20000,2024-06-07
C004279,M00867,20000,2024-02-27
C004280,M00868,15000,2023-08-30
C004281,M00868,15000,2024-05-12
C004282,M00868,15000,2024-04-28
C004283,M00869,5000,2023-06-26
C004284,M00869,10000,2023-03-06
C004285,M00869,15000,2023-01-27
C004286,M00869,20000,2024-04-23
C004287,M00869,5000,2023-03-07
C004288,M00869,10000,2024-01-01
C004289,M00869,10000,2023-11-24
C004290,M00870,20000,2024-02-23
C004291,M00870,20000,2023-08-22
C004292,M00870,20000,2024-03-29
C004293,M00870,5000,2023-06-11
C004294,M00870,10000,2023-11-02
C004295,M00870,5000,2023-09-28
C004296,M00870,20000,2023-05-23
C004297,M00871,15000,2024-06-18
C004298,M00871,15000,2023-02-06
C004299,M00871,5000,2023-10-24
C004300,M00872,20000,2023-07-07
C004301,M00872,10000,2024-05-02
C004302,M00872,15000,2023-01-19
C004303,M00873,15000,2023-05-11
C004304,M00873,5000,2023-01-08
C004305,M00873,15000,2023-11-14
C004306,M00873,20000,2024-06-02
C004307,M00873,5000,2024-06-14
C004308,M00873,5000,2024-01-02
C004309,M00873,10000,2023-01-11
C004310,M00873,10000,2024-03-21
C004311,M00874,20000,2023-06-14
C004312,M00874,10000,2023-02-13
C004313,M00874,5000,2024-05-03
C004314,M00874,10000,2023-03-18
C004315,M00874,5000,2023-03-08
C004316,M00874,10000,2023-04-02
C004317,M00875,20000,2023-03-18
C004318,M00875,5000,2024-02-29
C004319,M00875,15000,2024-04-29
C004320,M00875,10000,2023-05-15
C004321,M00875,20000,2023-09-11
C004322,M00875,10000,2023-09-12
C004323,M00875,5000,2024-05-13
C004324,M00876,20000,2023-09-19
C004325,M00876,5000,2023-06-01
C004326,M00876,15000,2023-08-22
C004327,M00876,20000,2023-12-27
C004328,M00876,20000,2023-08-10
C004329,M00876,20000,2023-07-29
C004330,M00876,20000,2024-05-03
C004331,M00876,20000,2024-04-08
C004332,M00876,5000,2024-03-27
C004333,M00876,20000,2024-04-20
C004334,M00877,15000,2023-05-19
C004335,M00877,5000,2023-08-30
C004336,M00877,20000,2023-08-02
C004337,M00877,15000,2024-06-12
C004338,M00878,20000,2023-07-26
C004339,M00878,10000,2024-04-12
C004340,M00878,5000,2024-03-18
C004341,M00878,5000,2023-11-17
C004342,M00878,10000,2024-02-12
C004343,M00878,5000,2023-04-09
C004344,M00879,20000,2023-03-05
C004345,M00879,10000,2023-10-06
C004346,M00880,20000,2023-04-08
C004347,M00880,20000,2023-03-01
C004348,M00880,20000,2024-05-14
C004349,M00881,15000,2023-03-17
C004350,M00881,10000,2023-11-13
C004351,M00881,20000,2024-02-21
C004352,M00881,5000,2023-07-09
C004353,M00881,20000,2023-11-11
C004354,M00881,5000,2024-05-15
C004355,M00881,20000,2023-08-03
C004356,M00882,5000,2023-05-22
C004357,M00882,10000,2023-09-02
C004358,M00882,15000,2023-10-17
C004359,M00882,10000,2023-04-22
C004360,M00882,5000,2023-07-19
C004361,M00883,10000,2023-10-20
C004362,M00883,15000,2023-09-29
C004363,M00883,15000,2024-04-12
C004364,M00883,15000,2024-05-06
C004365,M00883,10000,2023-06-21
C004366,M00883,15000,2023-11-17
C004367,M00883,20000,2023-02-13
C004368,M00883,10000,2024-03-29
C004369,M00884,20000,2024-06-23
C004370,M00884,15000,2024-03-24
C004371,M00884,10000,2024-05-04
C004372,M00884,5000,2024-04-08
C004373,M00884,15000,2023-11-10
C004374,M00885,20000,2023-03-16
C004375,M00885,10000,2023-05-22
C004376,M00885,15000,2023-07-18
C004377,M00885,10000,2023-06-20
C004378,M00886,20000,2023-07-08
C004379,M00886,15000,2023-03-12
C004380,M00886,10000,2023-11-02
C004381,M00886,20000,2023-08-12
C004382,M00886,15000,2023-03-15
C004383,M00886,5000,2023-05-22
C004384,M00886,10000,2023-04-12
C004385,M00887,15000,2023-10-28
C004386,M00887,5000,2024-03-31
C004387,M00887,10000,2023-07-21
C004388,M00887,5000,2023-10-29
C004389,M00887,20000,2023-12-03
C004390,M00888,10000,2023-06-29
C004391,M00888,10000,2023-01-23
C004392,M00888,5000,2024-01-05
C004393,M00888,5000,2023-06-09
C004394,M00888,5000,2023-10-12
C004395,M00888,5000,2024-03-25
C004396,M00888,20000,2023-05-16
C004397,M00889,15000,2023-05-16
C004398,M00889,10000,2024-01-08
C004399,M00889,15000,2024-03-14
C004400,M00889,5000,2023-02-20
C004401,M00889,20000,2023-06-07
C004402,M00889,15000,2024-03-03
C004403,M00889,20000,2023-11-22
C004404,M00890,5000,2023-06-24
C004405,M00890,10000,2024-03-16
C004406,M00890,20000,2023-08-07
C004407,M00891,15000,2023-11-15
C004408,M00891,5000,2023-02-15
C004409,M00891,10000,2024-06-23
C004410,M00891,15000,2023-01-17
C004411,M00891,20000,2024-03-11
C004412,M00891,10000,2023-03-18
C004413,M00891,5000,2024-01-06
C004414,M00892,5000,2023-09-22
C004415,M00892,15000,2023-07-07
C004416,M00892,10000,2023-10-06
C004417,M00892,15000,2023-06-20
C004418,M00892,15000,2024-06-16
C004419,M00892,15000,2023-07-20
C004420,M00893,5000,2023-11-29
C004421,M00893,5000,2023-09-20
C004422,M00893,10000,2024-03-04
C004423,M00893,20000,2023-01-16
C004424,M00893,10000,2023-04-28
C004425,M00893,15000,2024-01-30
C004426,M00894,20000,2023-06-05
C004427,M00894,5000,2023-12-14
C004428,M00894,5000,2024-06-11
C004429,M00894,10000,2023-06-13
C004430,M00895,15000,2023-04-29
C004431,M00895,10000,2024-04-22
C004432,M00895,10000,2023-12-17
C004433,M00895,15000,2023-07-14
C004434,M00895,20000,2024-03-25
C004435,M00895,20000,2024-05-29
C004436,M00896,15000,2024-03-18
C004437,M00896,15000,2023-02-17
C004438,M00896,15000,2023-05-01
C004439,M00896,5000,2024-04-13
C004440,M00896,10000,2024-03-31
C004441,M00896,10000,2024-01-06
C004442,M00896,5000,2024-05-31
C004443,M00897,5000,2023-02-22
C004444,M00897,10000,2023-01-10
C004445,M00897,10000,2024-04-08
C004446,M00897,15000,2023-06-07
C004447,M00898,15000,2024-06-23
C004448,M00898,20000,2024-02-21
C004449,M00898,20000,2023-10-12
C004450,M00899,20000,2024-01-31
C004451,M00900,20000,2023-05-23
C004452,M00900,15000,2023-08-08
C004453,M00900,20000,2023-06-09
C004454,M00901,20000,2024-02-04
C004455,M00901,10000,2023-07-21
C004456,M00901,5000,2024-06-13
C004457,M00901,20000,2023-04-03
C004458,M00901,20000,2023-12-24
C004459,M00901,5000,2023-03-01
C004460,M00902,20000,2023-02-03
C004461,M00902,20000,2024-02-21
C004462,M00902,5000,2023-06-07
C004463,M00903,20000,2024-02-22
C004464,M00903,5000,2023-05-23
C004465,M00903,5000,2023-11-05
C004466,M00903,20000,2023-11-16
C004467,M00904,10000,2023-03-16
C004468,M00904,10000,2023-05-22
C004469,M00904,10000,2023-11-18
C004470,M00904,15000,2024-04-05
C004471,M00904,10000,2023-05-26
C004472,M00904,5000,2023-12-22
C004473,M00904,20000,2024-02-04
C004474,M00904,15000,2024-05-30
C004475,M00904,15000,2023-11-07
C004476,M00904,20000,2024-03-24
C004477,M00905,5000,2024-01-17
C004478,M00905,20000,2024-05-06
C004479,M00905,20000,2023-09-06
C004480,M00906,5000,2024-02-28
C004481,M00906,15000,2023-09-19
C004482,M00906,5000,2023-08-17
C004483,M00906,10000,2024-03-02
C004484,M00906,20000,2023-05-29
C004485,M00906,5000,2023-04-21
C004486,M00906,20000,2023-08-09
C004487,M00906,10000,2023-03-05
C004488,M00906,10000,2023-12-20
C004489,M00906,5000,2024-04-29
C004490,M00907,15000,2024-02-20
C004491,M00907,20000,2023-08-17
C004492,M00907,5000,2023-03-13
C004493,M00907,5000,2024-04-17
C004494,M00907,20000,2023-12-26
C004495,M00907,5000,2023-02-15
C004496,M00907,15000,2023-09-02
C004497,M00908,5000,2023-10-05
C004498,M00908,5000,2023-01-16
C004499,M00908,20000,2023-12-22
C004500,M00908,20000,2023-03-19
C004501,M00909,15000,2024-02-24
C004502,M00909,15000,2024-01-15
C004503,M00909,15000,2023-01-24
C004504,M00909,5000,2023-03-16
C004505,M00910,20000,2024-03-11
C004506,M00910,10000,2023-08-27
C004507,M00910,15000,2023-01-10
C004508,M00910,5000,2023-09-22
C004509,M00911,5000,2023-06-10
C004510,M00911,15000,2024-05-05
C004511,M00911,15000,2023-11-07
C004512,M00911,5000,2023-08-15
C004513,M00911,15000,2023-11-13
C004514,M00911,15000,2023-03-27
C004515,M00912,5000,2023-09-09
C004516,M00912,10000,2023-11-03
C004517,M00912,10000,2023-09-21
C004518,M00912,15000,2023-03-09
C004519,M00913,15000,2023-12-24
C004520,M00913,5000,2023-07-16
C004521,M00913,20000,2023-10-01
C004522,M00914,15000,2024-04-25
C004523,M00914,20000,2023-07-15
C004524,M00914,20000,2023-11-05
C004525,M00915,5000,2023-01-16
C004526,M00915,5000,2024-02-25
C004527,M00915,20000,2023-05-06
C004528,M00915,20000,2024-04-16
C004529,M00916,20000,2023-06-25
C004530,M00916,20000,2024-01-02
C004531,M00917,20000,2023-12-13
C004532,M00917,20000,2023-05-13
C004533,M00917,20000,2023-07-18
C004534,M00917,15000,2023-12-08
C004535,M00918,20000,2023-11-16
C004536,M00918,20000,2024-04-15
C004537,M00918,10000,2023-04-23
C004538,M00918,10000,2024-02-26
C004539,M00918,20000,2023-10-12
C004540,M00919,10000,2023-01-10
C004541,M00919,20000,2023-07-22
C004542,M00919,10000,2023-02-27
C004543,M00919,20000,2024-05-24
C004544,M00920,15000,2024-01-27
C004545,M00920,15000,2023-04-16
C004546,M00920,5000,2023-02-23
C004547,M00920,20000,2023-04-21
C004548,M00920,10000,2023-03-16
C004549,M00920,15000,2023-01-14
C004550,M00920,5000,2024-04-26
C004551,M00921,15000,2023-12-12
C004552,M00921,5000,2024-04-04
C004553,M00921,5000,2023-05-22
C004554,M00921,10000,2023-02-22
C004555,M00921,15000,2023-12-31
C004556,M00921,10000,2023-05-16
C004557,M00921,20000,2023-03-18
C004558,M00921,15000,2023-01-18
C004559,M00921,5000,2024-02-07
C004560,M00921,20000,2024-05-13
C004561,M00921,10000,2023-10-08
C004562,M00922,15000,2023-08-27
C004563,M00922,20000,2023-08-12
C004564,M00922,5000,2024-06-20
C004565,M00922,15000,2023-08-08
C004566,M00922,20000,2023-03-07
C004567,M00922,15000,2024-02-27
C004568,M00922,10000,2023-05-05
C004569,M00923,5000,2023-04-21
C004570,M00923,20000,2023-06-07
C004571,M00923,20000,2023-04-28
C004572,M00923,10000,2023-03-09
C004573,M00924,5000,2023-08-29
C004574,M00924,20000,2023-05-22
C004575,M00924,15000,2023-01-31
C004576,M00924,10000,2023-09-23
C004577,M00924,20000,2024-01-16
C004578,M00924,5000,2023-03-03
C004579,M00925,20000,2023-11-12
C004580,M00925,5000,2024-06-11
C004581,M00926,15000,2024-04-07
C004582,M00926,5000,2023-03-04
C004583,M00926,5000,2024-05-14
C004584,M00926,5000,2023-08-28
C004585,M00926,15000,2023-04-17
C004586,M00926,20000,2023-06-29
C004587,M00926,10000,2023-12-21
C004588,M00926,15000,2023-11-05
C004589,M00926,10000,2023-06-30
C004590,M00926,10000,2023-12-20
C004591,M00926,15000,2023-08-07
C004592,M00926,10000,2023-11-11
C004593,M00926,15000,2023-10-09
C004594,M00927,10000,2023-06-05
C004595,M00927,10000,2023-10-02
C004596,M00927,20000,2024-03-01
C004597,M00927,10000,2024-04-27
C004598,M00927,15000,2023-03-20
C004599,M00927,5000,2023-04-08
C004600,M00928,10000,2023-05-29
C004601,M00928,15000,2023-06-11
C004602,M00928,15000,2024-04-21
C004603,M00928,15000,2024-03-02
C004604,M00929,5000,2023-09-06
C004605,M00929,5000,2024-03-15
C004606,M00929,10000,2023-10-04
C004607,M00929,20000,2024-03-13
C004608,M00930,5000,2024-04-19
C004609,M00930,20000,2024-02-04
C004610,M00930,5000,2023-08-05
C004611,M00930,5000,2024-03-28
C004612,M00930,5000,2024-02-08
C004613,M00930,10000,2023-08-28
C004614,M00931,20000,2024-04-09
C004615,M00931,20000,2023-11-30
C004616,M00931,5000,2023-03-16
C004617,M00931,15000,2024-02-16
C004618,M00932,5000,2023-04-12
C004619,M00932,15000,2024-05-12
C004620,M00932,5000,2024-06-20
C004621,M00932,5000,2023-12-09
C004622,M00932,10000,2023-01-06
C004623,M00933,15000,2023-08-04
C004624,M00933,20000,2023-12-15
C004625,M00934,15000,2024-03-27
C004626,M00934,10000,2024-05-04
C004627,M00935,15000,2023-02-11
C004628,M00935,10000,2023-05-27
C004629,M00936,10000,2023-12-18
C004630,M00936,10000,2023-11-22
C004631,M00936,20000,2023-04-07
C004632,M00937,5000,2023-09-11
C004633,M00937,15000,2024-03-31
C004634,M00937,10000,2024-04-09
C004635,M00937,10000,2024-05-09
C004636,M00938,15000,2023-04-27
C004637,M00938,10000,2024-04-25
C004638,M00938,5000,2024-02-07
C004639,M00938,5000,2023-08-21
C004640,M00938,20000,2023-10-11
C004641,M00939,20000,2023-12-26
C004642,M00939,5000,2024-04-29
C004643,M00939,5000,2023-02-02
C004644,M00939,5000,2023-06-06
C004645,M00940,20000,2023-03-15
C004646,M00940,15000,2023-06-22
C004647,M00940,15000,2024-02-10
C004648,M00941,10000,2023-05-23
C004649,M00941,10000,2023-01-27
C004650,M00941,15000,2024-05-01
C004651,M00941,5000,2023-07-21
C004652,M00941,20000,2023-04-04
C004653,M00942,5000,2023-01-06
C004654,M00942,20000,2023-02-19
C004655,M00943,20000,2024-05-12
C004656,M00943,15000,2023-11-01
